,img,colormap,dataset,arquitetura_cnn
MTF-GAF-RP,CricketX,binary,0.6717948913574219,alexnet
MTF-GAF-RP,SmallKitchenAppliances,binary,0.3573333323001861,alexnet
MTF-GAF-RP,GesturePebbleZ1,binary,0.8488371968269348,alexnet
MTF-GAF-RP,UMD,binary,0.9444444179534912,alexnet
MTF-GAF-RP,InsectEPGSmallTrain,binary,0.7068272829055786,alexnet
MTF-GAF-RP,ECG200,binary,1.0,alexnet
MTF-GAF-RP,PigCVP,binary,0.1490384638309478,alexnet
MTF-GAF-RP,Strawberry,binary,0.9675675630569458,alexnet
MTF-GAF-RP,DistalPhalanxOutlineCorrect,binary,0.9927536249160768,alexnet
MTF-GAF-RP,EOGHorizontalSignal,binary,0.4779005646705627,alexnet
MTF-GAF-RP,Symbols,binary,0.940703511238098,alexnet
MTF-GAF-RP,DodgerLoopDay,binary,0.5375000238418579,alexnet
MTF-GAF-RP,Beef,binary,0.8666666746139526,alexnet
MTF-GAF-RP,OliveOil,binary,0.9333333373069764,alexnet
MTF-GAF-RP,BeetleFly,binary,1.0,alexnet
MTF-GAF-RP,WordSynonyms,binary,0.6724137663841248,alexnet
MTF-GAF-RP,SmoothSubspace,binary,0.9866666793823242,alexnet
MTF-GAF-RP,GesturePebbleZ2,binary,0.8164557218551636,alexnet
MTF-GAF-RP,ProximalPhalanxOutlineAgeGroup,binary,1.0,alexnet
MTF-GAF-RP,TwoLeadECG,binary,0.9499561190605164,alexnet
MTF-GAF-RP,Coffee,binary,0.9285714030265808,alexnet
MTF-GAF-RP,ProximalPhalanxOutlineCorrect,binary,1.0,alexnet
MTF-GAF-RP,BME,binary,0.993333339691162,alexnet
MTF-GAF-RP,MiddlePhalanxOutlineAgeGroup,binary,0.9935064911842346,alexnet
MTF-GAF-RP,ShapesAll,binary,0.8166666626930237,alexnet
MTF-GAF-RP,DistalPhalanxTW,binary,0.964028775691986,alexnet
MTF-GAF-RP,AllGestureWiimoteZ,binary,0.5885714292526245,alexnet
MTF-GAF-RP,Fish,binary,0.9428571462631226,alexnet
MTF-GAF-RP,ECGFiveDays,binary,0.8513356447219849,alexnet
MTF-GAF-RP,AllGestureWiimoteY,binary,0.477142870426178,alexnet
MTF-GAF-RP,RefrigerationDevices,binary,0.5546666383743286,alexnet
MTF-GAF-RP,DodgerLoopWeekend,binary,0.97826087474823,alexnet
MTF-GAF-RP,MedicalImages,binary,0.7513157725334167,alexnet
MTF-GAF-RP,LargeKitchenAppliances,binary,0.4959999918937683,alexnet
MTF-GAF-RP,Earthquakes,binary,0.6258992552757263,alexnet
MTF-GAF-RP,GunPointOldVersusYoung,binary,0.9777777791023254,alexnet
MTF-GAF-RP,ItalyPowerDemand,binary,0.9863945841789246,alexnet
MTF-GAF-RP,InlineSkate,binary,0.4345454573631286,alexnet
MTF-GAF-RP,AllGestureWiimoteX,binary,0.4971428513526916,alexnet
MTF-GAF-RP,ShakeGestureWiimoteZ,binary,0.7799999713897705,alexnet
MTF-GAF-RP,ToeSegmentation1,binary,0.780701756477356,alexnet
MTF-GAF-RP,SonyAIBORobotSurface2,binary,0.7691500782966614,alexnet
MTF-GAF-RP,CinCECGTorso,binary,0.8246376514434814,alexnet
MTF-GAF-RP,DiatomSizeReduction,binary,0.9607843160629272,alexnet
MTF-GAF-RP,Adiac,binary,0.7493606209754944,alexnet
MTF-GAF-RP,GunPointAgeSpan,binary,0.9208860993385316,alexnet
MTF-GAF-RP,PickupGestureWiimoteZ,binary,0.800000011920929,alexnet
MTF-GAF-RP,GunPointMaleVersusFemale,binary,0.9936708807945251,alexnet
MTF-GAF-RP,CBF,binary,0.995555579662323,alexnet
MTF-GAF-RP,WormsTwoClass,binary,0.7272727489471436,alexnet
MTF-GAF-RP,SemgHandMovementCh2,binary,0.4000000059604645,alexnet
MTF-GAF-RP,SyntheticControl,binary,0.9900000095367432,alexnet
MTF-GAF-RP,Lightning7,binary,0.6438356041908264,alexnet
MTF-GAF-RP,Fungi,binary,0.7956989407539368,alexnet
MTF-GAF-RP,OSULeaf,binary,0.7272727489471436,alexnet
MTF-GAF-RP,FiftyWords,binary,0.7846153974533081,alexnet
MTF-GAF-RP,ScreenType,binary,0.5040000081062317,alexnet
MTF-GAF-RP,FreezerSmallTrain,binary,0.996842086315155,alexnet
MTF-GAF-RP,GestureMidAirD2,binary,0.6307692527770996,alexnet
MTF-GAF-RP,CricketZ,binary,0.7153846025466919,alexnet
MTF-GAF-RP,GestureMidAirD1,binary,0.5923076868057251,alexnet
MTF-GAF-RP,EthanolLevel,binary,0.977999985218048,alexnet
MTF-GAF-RP,PLAID,binary,0.5996275544166565,alexnet
MTF-GAF-RP,ProximalPhalanxTW,binary,1.0,alexnet
MTF-GAF-RP,PigArtPressure,binary,0.2019230723381042,alexnet
MTF-GAF-RP,Rock,binary,0.7799999713897705,alexnet
MTF-GAF-RP,ArrowHead,binary,0.7714285850524902,alexnet
MTF-GAF-RP,Haptics,binary,0.6785714030265808,alexnet
MTF-GAF-RP,Trace,binary,0.959999978542328,alexnet
MTF-GAF-RP,Computers,binary,0.5799999833106995,alexnet
MTF-GAF-RP,Herring,binary,0.5625,alexnet
MTF-GAF-RP,Wine,binary,0.7222222089767456,alexnet
MTF-GAF-RP,Chinatown,binary,0.9650145769119264,alexnet
MTF-GAF-RP,BirdChicken,binary,0.75,alexnet
MTF-GAF-RP,SwedishLeaf,binary,0.9711999893188475,alexnet
MTF-GAF-RP,SemgHandGenderCh2,binary,0.7583333253860474,alexnet
MTF-GAF-RP,Worms,binary,0.649350643157959,alexnet
MTF-GAF-RP,SemgHandSubjectCh2,binary,0.6111111044883728,alexnet
MTF-GAF-RP,EOGVerticalSignal,binary,0.4834254086017608,alexnet
MTF-GAF-RP,ToeSegmentation2,binary,0.8307692408561707,alexnet
MTF-GAF-RP,MoteStrain,binary,0.8841853141784668,alexnet
MTF-GAF-RP,SonyAIBORobotSurface1,binary,0.8103161454200745,alexnet
MTF-GAF-RP,GunPoint,binary,0.95333331823349,alexnet
MTF-GAF-RP,GestureMidAirD3,binary,0.4230769276618957,alexnet
MTF-GAF-RP,ShapeletSim,binary,0.5611110925674438,alexnet
MTF-GAF-RP,Lightning2,binary,1.0,alexnet
MTF-GAF-RP,Plane,binary,0.9904761910438538,alexnet
MTF-GAF-RP,Ham,binary,0.6476190686225891,alexnet
MTF-GAF-RP,HouseTwenty,binary,0.848739504814148,alexnet
MTF-GAF-RP,DistalPhalanxOutlineAgeGroup,binary,0.9784172773361206,alexnet
MTF-GAF-RP,PowerCons,binary,0.9722222089767456,alexnet
MTF-GAF-RP,MiddlePhalanxOutlineCorrect,binary,0.9965635538101196,alexnet
GAF,Car,plasma,0.8666666746139526,alexnet
GAF,MiddlePhalanxTW,plasma,0.8896104097366333,alexnet
GAF,Meat,plasma,0.800000011920929,alexnet
GAF,FaceFour,plasma,0.4431818127632141,alexnet
GAF,DodgerLoopGame,plasma,0.6521739363670349,alexnet
GAF,CricketY,plasma,0.4897435903549194,alexnet
GAF,PigAirwayPressure,plasma,0.1586538404226303,alexnet
GAF,ACSF1,plasma,0.8799999952316284,alexnet
GAF,CricketX,plasma,0.4615384638309479,alexnet
GAF,SmallKitchenAppliances,plasma,0.6000000238418579,alexnet
GAF,GesturePebbleZ1,plasma,0.4941860437393188,alexnet
GAF,UMD,plasma,0.9791666865348816,alexnet
GAF,InsectEPGSmallTrain,plasma,0.7911646366119385,alexnet
GAF,ECG200,plasma,1.0,alexnet
GAF,PigCVP,plasma,0.1153846159577369,alexnet
GAF,Strawberry,plasma,0.9270270466804504,alexnet
GAF,DistalPhalanxOutlineCorrect,plasma,0.9202898740768432,alexnet
GAF,EOGHorizontalSignal,plasma,0.3674033284187317,alexnet
GAF,Symbols,plasma,0.8542713522911072,alexnet
GAF,DodgerLoopDay,plasma,0.4375,alexnet
GAF,Beef,plasma,0.8999999761581421,alexnet
GAF,OliveOil,plasma,0.7666666507720947,alexnet
GAF,BeetleFly,plasma,0.699999988079071,alexnet
GAF,WordSynonyms,plasma,0.7084639668464661,alexnet
GAF,SmoothSubspace,plasma,0.95333331823349,alexnet
GAF,GesturePebbleZ2,plasma,0.4873417615890503,alexnet
GAF,ProximalPhalanxOutlineAgeGroup,plasma,1.0,alexnet
GAF,TwoLeadECG,plasma,1.0,alexnet
GAF,Coffee,plasma,0.8928571343421936,alexnet
GAF,ProximalPhalanxOutlineCorrect,plasma,0.969072163105011,alexnet
GAF,BME,plasma,0.959999978542328,alexnet
GAF,MiddlePhalanxOutlineAgeGroup,plasma,1.0,alexnet
GAF,ShapesAll,plasma,0.8233333230018616,alexnet
GAF,DistalPhalanxTW,plasma,0.964028775691986,alexnet
GAF,AllGestureWiimoteZ,plasma,0.5571428537368774,alexnet
GAF,Fish,plasma,0.937142848968506,alexnet
GAF,ECGFiveDays,plasma,0.7386759519577026,alexnet
GAF,AllGestureWiimoteY,plasma,0.4585714340209961,alexnet
GAF,RefrigerationDevices,plasma,0.5493333339691162,alexnet
GAF,DodgerLoopWeekend,plasma,0.9710144996643066,alexnet
GAF,MedicalImages,plasma,0.807894766330719,alexnet
GAF,LargeKitchenAppliances,plasma,0.4746666550636291,alexnet
GAF,Earthquakes,plasma,0.7266187071800232,alexnet
GAF,GunPointOldVersusYoung,plasma,0.9396825432777404,alexnet
GAF,ItalyPowerDemand,plasma,0.9825072884559632,alexnet
GAF,InlineSkate,plasma,0.5309090614318848,alexnet
GAF,AllGestureWiimoteX,plasma,0.3899999856948852,alexnet
GAF,ShakeGestureWiimoteZ,plasma,0.6399999856948853,alexnet
GAF,ToeSegmentation1,plasma,0.6271929740905762,alexnet
GAF,SonyAIBORobotSurface2,plasma,0.7418677806854248,alexnet
GAF,CinCECGTorso,plasma,0.4985507130622864,alexnet
GAF,DiatomSizeReduction,plasma,0.915032684803009,alexnet
GAF,Adiac,plasma,0.8388746976852417,alexnet
GAF,GunPointAgeSpan,plasma,0.9177215099334716,alexnet
GAF,PickupGestureWiimoteZ,plasma,0.8600000143051147,alexnet
GAF,GunPointMaleVersusFemale,plasma,0.99050635099411,alexnet
GAF,CBF,plasma,0.6200000047683716,alexnet
GAF,WormsTwoClass,plasma,0.6233766078948975,alexnet
GAF,SemgHandMovementCh2,plasma,0.3955555558204651,alexnet
GAF,SyntheticControl,plasma,0.9566666483879088,alexnet
GAF,Lightning7,plasma,0.6438356041908264,alexnet
GAF,Fungi,plasma,0.7311828136444092,alexnet
GAF,OSULeaf,plasma,0.64462810754776,alexnet
GAF,FiftyWords,plasma,0.8307692408561707,alexnet
GAF,ScreenType,plasma,0.4586666524410248,alexnet
GAF,FreezerSmallTrain,plasma,0.9873684048652648,alexnet
GAF,GestureMidAirD2,plasma,0.5153846144676208,alexnet
GAF,CricketZ,plasma,0.5,alexnet
GAF,GestureMidAirD1,plasma,0.5,alexnet
GAF,EthanolLevel,plasma,0.962000012397766,alexnet
GAF,PLAID,plasma,0.7001861929893494,alexnet
GAF,ProximalPhalanxTW,plasma,0.8487805128097534,alexnet
GAF,PigArtPressure,plasma,0.0673076957464218,alexnet
GAF,Rock,plasma,0.5600000023841858,alexnet
GAF,ArrowHead,plasma,0.8399999737739563,alexnet
GAF,Haptics,plasma,0.6071428656578064,alexnet
GAF,Trace,plasma,0.8799999952316284,alexnet
GAF,Computers,plasma,0.6800000071525574,alexnet
GAF,Herring,plasma,0.828125,alexnet
GAF,Wine,plasma,0.5,alexnet
GAF,Chinatown,plasma,0.9795918464660645,alexnet
GAF,BirdChicken,plasma,0.75,alexnet
GAF,SwedishLeaf,plasma,0.9344000220298768,alexnet
GAF,SemgHandGenderCh2,plasma,0.7716666460037231,alexnet
GAF,Worms,plasma,0.6623376607894897,alexnet
GAF,SemgHandSubjectCh2,plasma,0.6311110854148865,alexnet
GAF,EOGVerticalSignal,plasma,0.3480663001537323,alexnet
GAF,ToeSegmentation2,plasma,0.6769230961799622,alexnet
GAF,MoteStrain,plasma,0.9049520492553712,alexnet
GAF,SonyAIBORobotSurface1,plasma,0.6572379469871521,alexnet
GAF,GunPoint,plasma,0.9399999976158142,alexnet
GAF,GestureMidAirD3,plasma,0.2461538463830948,alexnet
GAF,ShapeletSim,plasma,0.4611110985279083,alexnet
GAF,Lightning2,plasma,1.0,alexnet
GAF,Plane,plasma,0.9809523820877076,alexnet
GAF,Ham,plasma,0.6666666865348816,alexnet
GAF,HouseTwenty,plasma,0.6974790096282959,alexnet
GAF,DistalPhalanxOutlineAgeGroup,plasma,0.9856114983558656,alexnet
GAF,PowerCons,plasma,0.9722222089767456,alexnet
GAF,MiddlePhalanxOutlineCorrect,plasma,0.9862542748451232,alexnet
GAF-DIFF,Car,plasma,0.949999988079071,alexnet
GAF-DIFF,MiddlePhalanxTW,plasma,0.9935064911842346,alexnet
GAF-DIFF,Meat,plasma,0.8500000238418579,alexnet
GAF-DIFF,FaceFour,plasma,0.7386363744735718,alexnet
GAF-DIFF,DodgerLoopGame,plasma,0.760869562625885,alexnet
GAF-DIFF,CricketY,plasma,0.7538461685180664,alexnet
GAF-DIFF,PigAirwayPressure,plasma,0.1298076957464218,alexnet
GAF-DIFF,ACSF1,plasma,0.7900000214576721,alexnet
GAF-DIFF,CricketX,plasma,0.735897421836853,alexnet
GAF-DIFF,SmallKitchenAppliances,plasma,0.3786666691303253,alexnet
GAF-DIFF,GesturePebbleZ1,plasma,0.8430232405662537,alexnet
GAF-DIFF,UMD,plasma,0.9583333134651184,alexnet
GAF-DIFF,InsectEPGSmallTrain,plasma,0.759036123752594,alexnet
GAF-DIFF,ECG200,plasma,1.0,alexnet
GAF-DIFF,PigCVP,plasma,0.0769230797886848,alexnet
GAF-DIFF,Strawberry,plasma,0.9513513445854188,alexnet
GAF-DIFF,DistalPhalanxOutlineCorrect,plasma,1.0,alexnet
GAF-DIFF,EOGHorizontalSignal,plasma,0.549723744392395,alexnet
GAF-DIFF,Symbols,plasma,0.9316582679748536,alexnet
GAF-DIFF,DodgerLoopDay,plasma,0.5,alexnet
GAF-DIFF,Beef,plasma,0.9333333373069764,alexnet
GAF-DIFF,OliveOil,plasma,0.8999999761581421,alexnet
GAF-DIFF,BeetleFly,plasma,0.8999999761581421,alexnet
GAF-DIFF,WordSynonyms,plasma,0.7319748997688293,alexnet
GAF-DIFF,SmoothSubspace,plasma,0.993333339691162,alexnet
GAF-DIFF,GesturePebbleZ2,plasma,0.8291139006614685,alexnet
GAF-DIFF,ProximalPhalanxOutlineAgeGroup,plasma,1.0,alexnet
GAF-DIFF,TwoLeadECG,plasma,0.9991220235824584,alexnet
GAF-DIFF,Coffee,plasma,0.9642857313156128,alexnet
GAF-DIFF,ProximalPhalanxOutlineCorrect,plasma,0.9965635538101196,alexnet
GAF-DIFF,BME,plasma,0.959999978542328,alexnet
GAF-DIFF,MiddlePhalanxOutlineAgeGroup,plasma,1.0,alexnet
GAF-DIFF,ShapesAll,plasma,0.8066666722297668,alexnet
GAF-DIFF,DistalPhalanxTW,plasma,0.9568345546722412,alexnet
GAF-DIFF,AllGestureWiimoteZ,plasma,0.5928571224212646,alexnet
GAF-DIFF,Fish,plasma,0.8914285898208618,alexnet
GAF-DIFF,ECGFiveDays,plasma,0.8745644688606262,alexnet
GAF-DIFF,AllGestureWiimoteY,plasma,0.545714259147644,alexnet
GAF-DIFF,RefrigerationDevices,plasma,0.637333333492279,alexnet
GAF-DIFF,DodgerLoopWeekend,plasma,0.9855072498321532,alexnet
GAF-DIFF,MedicalImages,plasma,0.8342105150222778,alexnet
GAF-DIFF,LargeKitchenAppliances,plasma,0.5573333501815796,alexnet
GAF-DIFF,Earthquakes,plasma,0.6762589812278748,alexnet
GAF-DIFF,GunPointOldVersusYoung,plasma,0.9746031761169434,alexnet
GAF-DIFF,ItalyPowerDemand,plasma,0.992225468158722,alexnet
GAF-DIFF,InlineSkate,plasma,0.7272727489471436,alexnet
GAF-DIFF,AllGestureWiimoteX,plasma,0.5185714364051819,alexnet
GAF-DIFF,ShakeGestureWiimoteZ,plasma,0.8199999928474426,alexnet
GAF-DIFF,ToeSegmentation1,plasma,0.8552631735801697,alexnet
GAF-DIFF,SonyAIBORobotSurface2,plasma,0.8090241551399231,alexnet
GAF-DIFF,CinCECGTorso,plasma,0.8086956739425659,alexnet
GAF-DIFF,DiatomSizeReduction,plasma,0.970588207244873,alexnet
GAF-DIFF,Adiac,plasma,0.7314578294754028,alexnet
GAF-DIFF,GunPointAgeSpan,plasma,0.9335442781448364,alexnet
GAF-DIFF,PickupGestureWiimoteZ,plasma,0.8399999737739563,alexnet
GAF-DIFF,GunPointMaleVersusFemale,plasma,0.9778481125831604,alexnet
GAF-DIFF,CBF,plasma,0.9711111187934875,alexnet
GAF-DIFF,WormsTwoClass,plasma,0.7402597665786743,alexnet
GAF-DIFF,SemgHandMovementCh2,plasma,0.3933333456516266,alexnet
GAF-DIFF,SyntheticControl,plasma,0.9866666793823242,alexnet
GAF-DIFF,Lightning7,plasma,0.7534246444702148,alexnet
GAF-DIFF,Fungi,plasma,0.7419354915618896,alexnet
GAF-DIFF,OSULeaf,plasma,0.9008264541625975,alexnet
GAF-DIFF,FiftyWords,plasma,0.8021978139877319,alexnet
GAF-DIFF,ScreenType,plasma,0.4853333234786987,alexnet
GAF-DIFF,FreezerSmallTrain,plasma,0.9964912533760072,alexnet
GAF-DIFF,GestureMidAirD2,plasma,0.607692301273346,alexnet
GAF-DIFF,CricketZ,plasma,0.692307710647583,alexnet
GAF-DIFF,GestureMidAirD1,plasma,0.6769230961799622,alexnet
GAF-DIFF,EthanolLevel,plasma,0.9700000286102296,alexnet
GAF-DIFF,PLAID,plasma,0.74301677942276,alexnet
GAF-DIFF,ProximalPhalanxTW,plasma,1.0,alexnet
GAF-DIFF,PigArtPressure,plasma,0.1634615361690521,alexnet
GAF-DIFF,Rock,plasma,0.7599999904632568,alexnet
GAF-DIFF,ArrowHead,plasma,0.8285714387893677,alexnet
GAF-DIFF,Haptics,plasma,0.6850649118423462,alexnet
GAF-DIFF,Trace,plasma,0.9800000190734864,alexnet
GAF-DIFF,Computers,plasma,0.5839999914169312,alexnet
GAF-DIFF,Herring,plasma,0.625,alexnet
GAF-DIFF,Wine,plasma,0.5,alexnet
GAF-DIFF,Chinatown,plasma,0.9795918464660645,alexnet
GAF-DIFF,BirdChicken,plasma,0.8500000238418579,alexnet
GAF-DIFF,SwedishLeaf,plasma,0.9775999784469604,alexnet
GAF-DIFF,SemgHandGenderCh2,plasma,0.7649999856948853,alexnet
GAF-DIFF,Worms,plasma,0.7142857313156128,alexnet
GAF-DIFF,SemgHandSubjectCh2,plasma,0.6355555653572083,alexnet
GAF-DIFF,EOGVerticalSignal,plasma,0.4751381278038025,alexnet
GAF-DIFF,ToeSegmentation2,plasma,0.692307710647583,alexnet
GAF-DIFF,MoteStrain,plasma,0.8801916837692261,alexnet
GAF-DIFF,SonyAIBORobotSurface1,plasma,0.8369384407997131,alexnet
CWT,Car,binary,0.7666666507720947,alexnet
CWT,MiddlePhalanxTW,binary,1.0,alexnet
CWT,Meat,binary,0.9333333373069764,alexnet
CWT,FaceFour,binary,0.9204545617103576,alexnet
CWT,DodgerLoopGame,binary,0.91304349899292,alexnet
CWT,CricketY,binary,0.6256410479545593,alexnet
CWT,PigAirwayPressure,binary,0.0865384638309478,alexnet
CWT,ACSF1,binary,0.6600000262260437,alexnet
CWT,CricketX,binary,0.6410256624221802,alexnet
CWT,SmallKitchenAppliances,binary,0.6826666593551636,alexnet
CWT,GesturePebbleZ1,binary,0.8139534592628479,alexnet
CWT,UMD,binary,0.8541666865348816,alexnet
CWT,InsectEPGSmallTrain,binary,0.763052225112915,alexnet
CWT,ECG200,binary,1.0,alexnet
CWT,PigCVP,binary,0.0576923079788684,alexnet
CWT,Strawberry,binary,0.9756757020950316,alexnet
CWT,DistalPhalanxOutlineCorrect,binary,1.0,alexnet
CWT,EOGHorizontalSignal,binary,0.4143646359443664,alexnet
CWT,Symbols,binary,0.897487461566925,alexnet
CWT,DodgerLoopDay,binary,0.612500011920929,alexnet
CWT,Beef,binary,0.7333333492279053,alexnet
CWT,OliveOil,binary,1.0,alexnet
CWT,BeetleFly,binary,0.699999988079071,alexnet
CWT,WordSynonyms,binary,0.6269592642784119,alexnet
CWT,SmoothSubspace,binary,0.9800000190734864,alexnet
CWT,GesturePebbleZ2,binary,0.7278481125831604,alexnet
CWT,ProximalPhalanxOutlineAgeGroup,binary,1.0,alexnet
CWT,TwoLeadECG,binary,0.8358209133148193,alexnet
CWT,Coffee,binary,1.0,alexnet
CWT,ProximalPhalanxOutlineCorrect,binary,1.0,alexnet
CWT,BME,binary,0.8999999761581421,alexnet
CWT,MiddlePhalanxOutlineAgeGroup,binary,1.0,alexnet
CWT,ShapesAll,binary,0.6516666412353516,alexnet
CWT,DistalPhalanxTW,binary,0.9208633303642272,alexnet
CWT,AllGestureWiimoteZ,binary,0.5285714268684387,alexnet
CWT,Fish,binary,0.8742856979370117,alexnet
CWT,ECGFiveDays,binary,0.7886179089546204,alexnet
CWT,AllGestureWiimoteY,binary,0.6128571629524231,alexnet
CWT,RefrigerationDevices,binary,0.4693333208560943,alexnet
CWT,DodgerLoopWeekend,binary,0.9710144996643066,alexnet
CWT,MedicalImages,binary,0.8368421196937561,alexnet
CWT,LargeKitchenAppliances,binary,0.5226666927337646,alexnet
CWT,Earthquakes,binary,0.7410072088241577,alexnet
CWT,GunPointOldVersusYoung,binary,0.9460317492485046,alexnet
CWT,ItalyPowerDemand,binary,0.975704550743103,alexnet
CWT,InlineSkate,binary,0.3127272725105285,alexnet
CWT,AllGestureWiimoteX,binary,0.6528571248054504,alexnet
CWT,ShakeGestureWiimoteZ,binary,0.7599999904632568,alexnet
CWT,ToeSegmentation1,binary,0.7236841917037964,alexnet
CWT,SonyAIBORobotSurface2,binary,0.8740818500518799,alexnet
CWT,CinCECGTorso,binary,0.5942028760910034,alexnet
CWT,DiatomSizeReduction,binary,0.9215686321258544,alexnet
CWT,Adiac,binary,0.7953964471817017,alexnet
CWT,GunPointAgeSpan,binary,0.9303797483444214,alexnet
CWT,PickupGestureWiimoteZ,binary,0.5799999833106995,alexnet
CWT,GunPointMaleVersusFemale,binary,0.9841772317886353,alexnet
CWT,CBF,binary,0.9855555295944214,alexnet
CWT,WormsTwoClass,binary,0.5974025726318359,alexnet
CWT,SemgHandMovementCh2,binary,0.5955555438995361,alexnet
CWT,SyntheticControl,binary,0.9800000190734864,alexnet
CWT,Lightning7,binary,0.7808219194412231,alexnet
CWT,Fungi,binary,0.7204301357269287,alexnet
CWT,OSULeaf,binary,0.5082644820213318,alexnet
CWT,FiftyWords,binary,0.7758241891860962,alexnet
CWT,ScreenType,binary,0.4639999866485595,alexnet
CWT,FreezerSmallTrain,binary,0.6856140494346619,alexnet
CWT,GestureMidAirD2,binary,0.5692307949066162,alexnet
CWT,CricketZ,binary,0.607692301273346,alexnet
CWT,GestureMidAirD1,binary,0.5307692289352417,alexnet
CWT,EthanolLevel,binary,0.4979999959468841,alexnet
CWT,PLAID,binary,0.5921787619590759,alexnet
CWT,ProximalPhalanxTW,binary,1.0,alexnet
CWT,PigArtPressure,binary,0.1057692319154739,alexnet
CWT,Rock,binary,0.6200000047683716,alexnet
CWT,ArrowHead,binary,0.7314285635948181,alexnet
CWT,Haptics,binary,0.4318181872367859,alexnet
CWT,Trace,binary,0.959999978542328,alexnet
CWT,Computers,binary,0.5640000104904175,alexnet
CWT,Herring,binary,0.53125,alexnet
CWT,Wine,binary,1.0,alexnet
CWT,Chinatown,binary,0.9766764044761658,alexnet
CWT,BirdChicken,binary,0.6499999761581421,alexnet
CWT,SwedishLeaf,binary,0.9408000111579896,alexnet
CWT,SemgHandGenderCh2,binary,0.8349999785423279,alexnet
CWT,Worms,binary,0.5584415793418884,alexnet
CWT,SemgHandSubjectCh2,binary,0.800000011920929,alexnet
CWT,EOGVerticalSignal,binary,0.3701657354831695,alexnet
CWT,ToeSegmentation2,binary,0.8461538553237915,alexnet
CWT,MoteStrain,binary,0.834664523601532,alexnet
CWT,SonyAIBORobotSurface1,binary,0.7004991769790649,alexnet
CWT,GunPoint,binary,0.9266666769981384,alexnet
CWT,GestureMidAirD3,binary,0.2923077046871185,alexnet
CWT,ShapeletSim,binary,0.4944444298744201,alexnet
CWT,Lightning2,binary,1.0,alexnet
CWT,Plane,binary,0.92380952835083,alexnet
CWT,Ham,binary,0.7809523940086365,alexnet
CWT,HouseTwenty,binary,0.756302535533905,alexnet
CWT,DistalPhalanxOutlineAgeGroup,binary,0.9928057789802552,alexnet
CWT,PowerCons,binary,0.894444465637207,alexnet
CWT,MiddlePhalanxOutlineCorrect,binary,1.0,alexnet
MTF,Car,binary,0.5333333611488342,alexnet
MTF,MiddlePhalanxTW,binary,0.5584415793418884,alexnet
MTF,Meat,binary,0.8166666626930237,alexnet
MTF,FaceFour,binary,0.6022727489471436,alexnet
MTF,DodgerLoopGame,binary,0.6376811861991882,alexnet
MTF,CricketY,binary,0.3717948794364929,alexnet
MTF,PigAirwayPressure,binary,0.0769230797886848,alexnet
MTF,ACSF1,binary,0.2000000029802322,alexnet
MTF,CricketX,binary,0.3410256505012512,alexnet
MTF,SmallKitchenAppliances,binary,0.5786666870117188,alexnet
MTF,GesturePebbleZ1,binary,0.819767415523529,alexnet
MTF,UMD,binary,0.6388888955116272,alexnet
MTF,InsectEPGSmallTrain,binary,0.6265060305595398,alexnet
MTF,ECG200,binary,1.0,alexnet
MTF,PigCVP,binary,0.0576923079788684,alexnet
MTF,Strawberry,binary,0.9135135412216188,alexnet
MTF,DistalPhalanxOutlineCorrect,binary,0.9746376872062684,alexnet
GAF-DIFF,GunPoint,plasma,0.9866666793823242,alexnet
GAF-DIFF,GestureMidAirD3,plasma,0.3846153914928436,alexnet
GAF-DIFF,ShapeletSim,plasma,0.4666666686534881,alexnet
GAF-DIFF,Lightning2,plasma,1.0,alexnet
GAF-DIFF,Plane,plasma,0.9809523820877076,alexnet
GAF-DIFF,Ham,plasma,0.761904776096344,alexnet
GAF-DIFF,HouseTwenty,plasma,0.8571428656578064,alexnet
GAF-DIFF,DistalPhalanxOutlineAgeGroup,plasma,0.971222996711731,alexnet
GAF-DIFF,PowerCons,plasma,0.9833333492279052,alexnet
GAF-DIFF,MiddlePhalanxOutlineCorrect,plasma,1.0,alexnet
MTF-GAF-RP,Car,plasma,0.9666666388511658,alexnet
MTF-GAF-RP,MiddlePhalanxTW,plasma,1.0,alexnet
MTF-GAF-RP,Meat,plasma,0.8166666626930237,alexnet
MTF-GAF-RP,FaceFour,plasma,0.7159090638160706,alexnet
MTF-GAF-RP,DodgerLoopGame,plasma,0.739130437374115,alexnet
MTF-GAF-RP,CricketY,plasma,0.7102563977241516,alexnet
MTF-GAF-RP,PigAirwayPressure,plasma,0.0961538478732109,alexnet
MTF-GAF-RP,ACSF1,plasma,0.6899999976158142,alexnet
MTF-GAF-RP,CricketX,plasma,0.7256410121917725,alexnet
MTF-GAF-RP,SmallKitchenAppliances,plasma,0.3493333458900451,alexnet
MTF-GAF-RP,GesturePebbleZ1,plasma,0.854651153087616,alexnet
MTF-GAF-RP,UMD,plasma,0.8333333134651184,alexnet
MTF-GAF-RP,InsectEPGSmallTrain,plasma,0.6385542154312134,alexnet
MTF-GAF-RP,ECG200,plasma,1.0,alexnet
MTF-GAF-RP,PigCVP,plasma,0.1298076957464218,alexnet
MTF-GAF-RP,Strawberry,plasma,0.9648648500442504,alexnet
MTF-GAF-RP,DistalPhalanxOutlineCorrect,plasma,0.9927536249160768,alexnet
MTF-GAF-RP,EOGHorizontalSignal,plasma,0.5055248737335205,alexnet
MTF-GAF-RP,Symbols,plasma,0.9618090391159058,alexnet
