,img,colormap,dataset,arquitetura_cnn
CWT,EOGVerticalSignal,binary,0.4198895096778869,googlenet
CWT,SmoothSubspace,binary,0.9800000190734864,googlenet
CWT,SmallKitchenAppliances,binary,0.7440000176429749,googlenet
CWT,GunPointMaleVersusFemale,binary,0.99050635099411,googlenet
CWT,DodgerLoopWeekend,binary,0.9710144996643066,googlenet
CWT,Adiac,binary,0.9002557396888733,googlenet
CWT,SonyAIBORobotSurface1,binary,0.6206322908401489,googlenet
CWT,CricketY,binary,0.7384615540504456,googlenet
CWT,Wine,binary,1.0,googlenet
CWT,PickupGestureWiimoteZ,binary,0.7400000095367432,googlenet
CWT,GunPointOldVersusYoung,binary,0.9746031761169434,googlenet
CWT,Fungi,binary,0.7473118305206299,googlenet
CWT,ShapesAll,binary,0.8183333277702332,googlenet
CWT,UMD,binary,0.9027777910232544,googlenet
CWT,GunPoint,binary,0.9666666388511658,googlenet
CWT,DiatomSizeReduction,binary,0.9379084706306458,googlenet
CWT,GesturePebbleZ1,binary,0.8662790656089783,googlenet
CWT,ToeSegmentation1,binary,0.8947368264198303,googlenet
CWT,RefrigerationDevices,binary,0.4586666524410248,googlenet
CWT,PowerCons,binary,0.9444444179534912,googlenet
CWT,WormsTwoClass,binary,0.6363636255264282,googlenet
CWT,Worms,binary,0.4675324559211731,googlenet
CWT,ScreenType,binary,0.4213333427906036,googlenet
CWT,Fish,binary,0.8514285683631897,googlenet
CWT,Lightning7,binary,0.7534246444702148,googlenet
CWT,AllGestureWiimoteX,binary,0.6614285707473755,googlenet
CWT,DodgerLoopGame,binary,0.8985507488250732,googlenet
CWT,HouseTwenty,binary,0.8823529481887817,googlenet
CWT,ShapeletSim,binary,0.5222222208976746,googlenet
CWT,MedicalImages,binary,0.8302631378173828,googlenet
CWT,Meat,binary,0.9333333373069764,googlenet
CWT,ArrowHead,binary,0.7771428823471069,googlenet
CWT,Computers,binary,0.5720000267028809,googlenet
CWT,Coffee,binary,1.0,googlenet
CWT,Lightning2,binary,1.0,googlenet
CWT,GesturePebbleZ2,binary,0.8544303774833679,googlenet
CWT,EOGHorizontalSignal,binary,0.4392265081405639,googlenet
CWT,FreezerSmallTrain,binary,0.6982455849647522,googlenet
CWT,CBF,binary,0.9911110997200012,googlenet
CWT,LargeKitchenAppliances,binary,0.6213333606719971,googlenet
CWT,GunPointAgeSpan,binary,0.9556962251663208,googlenet
CWT,SyntheticControl,binary,0.9900000095367432,googlenet
CWT,InsectEPGSmallTrain,binary,0.8594377636909485,googlenet
CWT,SemgHandMovementCh2,binary,0.5933333039283752,googlenet
CWT,FaceFour,plasma,0.7840909361839294,googlenet
CWT,BirdChicken,plasma,0.6499999761581421,googlenet
CWT,ProximalPhalanxTW,plasma,0.990243911743164,googlenet
CWT,CinCECGTorso,plasma,0.6079710125923157,googlenet
CWT,Beef,plasma,0.7333333492279053,googlenet
CWT,EthanolLevel,plasma,0.8140000104904175,googlenet
CWT,MoteStrain,plasma,0.8618211150169373,googlenet
CWT,GestureMidAirD1,plasma,0.5769230723381042,googlenet
CWT,OliveOil,plasma,1.0,googlenet
CWT,ProximalPhalanxOutlineAgeGroup,plasma,0.995121955871582,googlenet
CWT,SemgHandGenderCh2,plasma,0.8683333396911621,googlenet
CWT,Plane,plasma,0.9809523820877076,googlenet
CWT,AllGestureWiimoteZ,plasma,0.5828571319580078,googlenet
MTF,FaceFour,binary,0.5340909361839294,googlenet
MTF,BirdChicken,binary,0.75,googlenet
MTF,ProximalPhalanxTW,binary,0.785365879535675,googlenet
MTF,CinCECGTorso,binary,0.656521737575531,googlenet
MTF,Beef,binary,0.5,googlenet
MTF,EthanolLevel,binary,0.3219999969005584,googlenet
MTF,MoteStrain,binary,0.779552698135376,googlenet
MTF,GestureMidAirD1,binary,0.4076923131942749,googlenet
MTF,OliveOil,binary,0.800000011920929,googlenet
MTF,ProximalPhalanxOutlineAgeGroup,binary,0.9170731902122498,googlenet
MTF,SemgHandGenderCh2,binary,0.6700000166893005,googlenet
MTF,Plane,binary,0.9904761910438538,googlenet
MTF,AllGestureWiimoteZ,binary,0.2457142919301986,googlenet
MTF,ItalyPowerDemand,binary,0.8707482814788818,googlenet
MTF,Car,binary,0.5166666507720947,googlenet
MTF,Haptics,binary,0.3636363744735718,googlenet
MTF,DistalPhalanxOutlineAgeGroup,binary,0.7913669347763062,googlenet
MTF,Strawberry,binary,0.9405405521392822,googlenet
MTF,ECG200,binary,1.0,googlenet
MTF,FiftyWords,binary,0.4527472555637359,googlenet
MTF,AllGestureWiimoteY,binary,0.2028571367263794,googlenet
MTF,GestureMidAirD3,binary,0.2846153974533081,googlenet
MTF,Ham,binary,0.5333333611488342,googlenet
MTF,SwedishLeaf,binary,0.758400022983551,googlenet
MTF,DodgerLoopDay,binary,0.4250000119209289,googlenet
MTF,PigCVP,binary,0.072115384042263,googlenet
MTF,ShakeGestureWiimoteZ,binary,0.6200000047683716,googlenet
MTF,MiddlePhalanxOutlineCorrect,binary,0.9828178882598876,googlenet
MTF,DistalPhalanxTW,binary,0.6690647602081299,googlenet
MTF,WordSynonyms,binary,0.3871473371982574,googlenet
MTF,TwoLeadECG,binary,0.8182616233825684,googlenet
MTF,SemgHandSubjectCh2,binary,0.5355555415153503,googlenet
MTF,BME,binary,0.8666666746139526,googlenet
MTF,MiddlePhalanxOutlineAgeGroup,binary,0.7337662577629089,googlenet
MTF,Trace,binary,0.7599999904632568,googlenet
MTF,InlineSkate,binary,0.2745454609394073,googlenet
MTF,Symbols,binary,0.8643215894699097,googlenet
MTF,GestureMidAirD2,binary,0.4153846204280853,googlenet
MTF,SonyAIBORobotSurface2,binary,0.7376705408096313,googlenet
MTF,Earthquakes,binary,0.6402877569198608,googlenet
MTF,ProximalPhalanxOutlineCorrect,binary,0.9965635538101196,googlenet
MTF,Rock,binary,0.5400000214576721,googlenet
MTF,OSULeaf,binary,0.557851254940033,googlenet
MTF,ECGFiveDays,binary,0.8722415566444397,googlenet
MTF,CricketX,binary,0.4025641083717346,googlenet
MTF,ACSF1,binary,0.2899999916553497,googlenet
MTF,Chinatown,binary,0.8134110569953918,googlenet
MTF,CricketZ,binary,0.3692307770252228,googlenet
MTF,ToeSegmentation2,binary,0.8538461327552795,googlenet
MTF,PigAirwayPressure,binary,0.081730768084526,googlenet
MTF,Herring,binary,0.59375,googlenet
MTF,PigArtPressure,binary,0.1394230723381042,googlenet
MTF,PLAID,binary,0.3947858512401581,googlenet
MTF,MiddlePhalanxTW,binary,0.5064935088157654,googlenet
MTF,BeetleFly,binary,0.8500000238418579,googlenet
MTF,DistalPhalanxOutlineCorrect,binary,0.967391312122345,googlenet
MTF,EOGVerticalSignal,binary,0.1657458543777465,googlenet
MTF,SmoothSubspace,binary,0.5333333611488342,googlenet
MTF,SmallKitchenAppliances,binary,0.637333333492279,googlenet
MTF,GunPointMaleVersusFemale,binary,0.9335442781448364,googlenet
MTF,DodgerLoopWeekend,binary,0.9637681245803832,googlenet
MTF,Adiac,binary,0.2327365726232528,googlenet
MTF,SonyAIBORobotSurface1,binary,0.7753743529319763,googlenet
MTF,CricketY,binary,0.4076923131942749,googlenet
MTF,Wine,binary,0.92592591047287,googlenet
MTF,PickupGestureWiimoteZ,binary,0.4600000083446502,googlenet
MTF,GunPointOldVersusYoung,binary,0.9142857193946838,googlenet
MTF,Fungi,binary,0.4032258093357086,googlenet
MTF,ShapesAll,binary,0.5849999785423279,googlenet
MTF,UMD,binary,0.6805555820465088,googlenet
MTF,GunPoint,binary,0.8733333349227905,googlenet
MTF,DiatomSizeReduction,binary,0.5228758454322815,googlenet
MTF,GesturePebbleZ1,binary,0.7732558250427246,googlenet
MTF,ToeSegmentation1,binary,0.7105262875556946,googlenet
MTF,RefrigerationDevices,binary,0.4639999866485595,googlenet
MTF,PowerCons,binary,0.8722222447395325,googlenet
MTF,WormsTwoClass,binary,0.7142857313156128,googlenet
MTF,Worms,binary,0.6233766078948975,googlenet
MTF,ScreenType,binary,0.4399999976158142,googlenet
MTF,Fish,binary,0.6857143044471741,googlenet
MTF,Lightning7,binary,0.6027397513389587,googlenet
MTF,AllGestureWiimoteX,binary,0.2457142919301986,googlenet
MTF,DodgerLoopGame,binary,0.6739130616188049,googlenet
MTF,HouseTwenty,binary,0.7310924530029297,googlenet
MTF,ShapeletSim,binary,0.6000000238418579,googlenet
MTF,MedicalImages,binary,0.6157894730567932,googlenet
MTF,Meat,binary,0.9333333373069764,googlenet
MTF,ArrowHead,binary,0.6399999856948853,googlenet
MTF,Computers,binary,0.6079999804496765,googlenet
MTF,Coffee,binary,0.9285714030265808,googlenet
MTF,Lightning2,binary,1.0,googlenet
MTF,GesturePebbleZ2,binary,0.8037974834442139,googlenet
MTF,EOGHorizontalSignal,binary,0.1602209955453872,googlenet
MTF,FreezerSmallTrain,binary,0.7596490979194641,googlenet
MTF,CBF,binary,0.9244444370269777,googlenet
MTF,LargeKitchenAppliances,binary,0.4933333396911621,googlenet
MTF,GunPointAgeSpan,binary,0.8892405033111572,googlenet
MTF,SyntheticControl,binary,0.9166666865348816,googlenet
MTF,InsectEPGSmallTrain,binary,0.6425702571868896,googlenet
MTF,SemgHandMovementCh2,binary,0.3066666722297668,googlenet
RP,FaceFour,binary,0.7045454382896423,googlenet
RP,BirdChicken,binary,0.6499999761581421,googlenet
RP,ProximalPhalanxTW,binary,0.980487823486328,googlenet
RP,CinCECGTorso,binary,0.7384058237075806,googlenet
RP,Beef,binary,0.800000011920929,googlenet
RP,EthanolLevel,binary,0.8320000171661377,googlenet
RP,MoteStrain,binary,0.7651757001876831,googlenet
RP,GestureMidAirD1,binary,0.4615384638309479,googlenet
RP,OliveOil,binary,0.9333333373069764,googlenet
RP,ProximalPhalanxOutlineAgeGroup,binary,0.9707317352294922,googlenet
RP,SemgHandGenderCh2,binary,0.6600000262260437,googlenet
RP,Plane,binary,1.0,googlenet
RP,AllGestureWiimoteZ,binary,0.5142857432365417,googlenet
RP,ItalyPowerDemand,binary,0.9640427827835084,googlenet
RP,Car,binary,0.9666666388511658,googlenet
RP,Haptics,binary,0.5551947951316833,googlenet
RP,DistalPhalanxOutlineAgeGroup,binary,0.9496402740478516,googlenet
RP,Strawberry,binary,0.9216216206550598,googlenet
RP,ECG200,binary,1.0,googlenet
RP,FiftyWords,binary,0.7208791375160217,googlenet
RP,AllGestureWiimoteY,binary,0.272857129573822,googlenet
RP,GestureMidAirD3,binary,0.3153846263885498,googlenet
RP,Ham,binary,0.7142857313156128,googlenet
RP,SwedishLeaf,binary,0.9855999946594238,googlenet
RP,DodgerLoopDay,binary,0.3499999940395355,googlenet
RP,PigCVP,binary,0.2980769276618957,googlenet
RP,ShakeGestureWiimoteZ,binary,0.6800000071525574,googlenet
RP,MiddlePhalanxOutlineCorrect,binary,0.962199330329895,googlenet
RP,DistalPhalanxTW,binary,0.9496402740478516,googlenet
RP,WordSynonyms,binary,0.6943573951721191,googlenet
RP,TwoLeadECG,binary,0.9701492786407472,googlenet
RP,SemgHandSubjectCh2,binary,0.504444420337677,googlenet
RP,BME,binary,1.0,googlenet
RP,MiddlePhalanxOutlineAgeGroup,binary,0.9740259647369384,googlenet
RP,Trace,binary,0.9300000071525574,googlenet
RP,InlineSkate,binary,0.5,googlenet
RP,Symbols,binary,0.9597989916801452,googlenet
RP,GestureMidAirD2,binary,0.5615384578704834,googlenet
RP,SonyAIBORobotSurface2,binary,0.7628541588783264,googlenet
RP,Earthquakes,binary,0.6618704795837402,googlenet
RP,ProximalPhalanxOutlineCorrect,binary,0.9896907210350036,googlenet
RP,Rock,binary,0.4399999976158142,googlenet
RP,OSULeaf,binary,0.8801652789115906,googlenet
RP,ECGFiveDays,binary,0.8826945424079895,googlenet
RP,CricketX,binary,0.6128205060958862,googlenet
RP,ACSF1,binary,0.4000000059604645,googlenet
RP,Chinatown,binary,0.9212828278541564,googlenet
RP,CricketZ,binary,0.656410276889801,googlenet
RP,ToeSegmentation2,binary,0.7461538314819336,googlenet
RP,PigAirwayPressure,binary,0.2596153914928436,googlenet
RP,Herring,binary,0.578125,googlenet
RP,PigArtPressure,binary,0.4855769276618957,googlenet
RP,PLAID,binary,0.3854748606681824,googlenet
RP,MiddlePhalanxTW,binary,0.9870129823684692,googlenet
RP,BeetleFly,binary,0.699999988079071,googlenet
RP,DistalPhalanxOutlineCorrect,binary,0.8623188138008118,googlenet
RP,EOGVerticalSignal,binary,0.3370165824890136,googlenet
RP,SmoothSubspace,binary,0.993333339691162,googlenet
RP,SmallKitchenAppliances,binary,0.4026666581630707,googlenet
RP,GunPointMaleVersusFemale,binary,0.9936708807945251,googlenet
RP,DodgerLoopWeekend,binary,0.9637681245803832,googlenet
RP,Adiac,binary,0.7468030452728271,googlenet
RP,SonyAIBORobotSurface1,binary,0.6921796798706055,googlenet
RP,CricketY,binary,0.656410276889801,googlenet
RP,Wine,binary,0.6296296119689941,googlenet
RP,PickupGestureWiimoteZ,binary,0.6800000071525574,googlenet
RP,GunPointOldVersusYoung,binary,0.9841269850730896,googlenet
RP,Fungi,binary,0.8172042965888977,googlenet
RP,ShapesAll,binary,0.5366666913032532,googlenet
RP,UMD,binary,0.8958333134651184,googlenet
RP,GunPoint,binary,0.959999978542328,googlenet
RP,DiatomSizeReduction,binary,0.9346405267715454,googlenet
RP,GesturePebbleZ1,binary,0.8081395626068115,googlenet
RP,ToeSegmentation1,binary,0.7456140518188477,googlenet
RP,RefrigerationDevices,binary,0.5066666603088379,googlenet
RP,PowerCons,binary,0.8833333253860474,googlenet
RP,WormsTwoClass,binary,0.6363636255264282,googlenet
RP,Worms,binary,0.5974025726318359,googlenet
RP,ScreenType,binary,0.437333345413208,googlenet
RP,Fish,binary,0.9828571677207948,googlenet
RP,Lightning7,binary,0.6712328791618347,googlenet
RP,AllGestureWiimoteX,binary,0.3985714316368103,googlenet
RP,DodgerLoopGame,binary,0.695652186870575,googlenet
RP,HouseTwenty,binary,0.8235294222831726,googlenet
RP,ShapeletSim,binary,0.6611111164093018,googlenet
RP,MedicalImages,binary,0.7657894492149353,googlenet
RP,Meat,binary,0.5333333611488342,googlenet
RP,ArrowHead,binary,0.8114285469055176,googlenet
RP,Computers,binary,0.5519999861717224,googlenet
RP,Coffee,binary,0.9285714030265808,googlenet
RP,Lightning2,binary,1.0,googlenet
RP,GesturePebbleZ2,binary,0.7405063509941101,googlenet
RP,EOGHorizontalSignal,binary,0.2872928082942962,googlenet
RP,FreezerSmallTrain,binary,0.9603508710861206,googlenet
RP,CBF,binary,0.7855555415153503,googlenet
RP,LargeKitchenAppliances,binary,0.3919999897480011,googlenet
RP,GunPointAgeSpan,binary,0.946202516555786,googlenet
RP,SyntheticControl,binary,0.8333333134651184,googlenet
RP,InsectEPGSmallTrain,binary,0.3574297130107879,googlenet
RP,SemgHandMovementCh2,binary,0.3311111032962799,googlenet
CWT,ItalyPowerDemand,plasma,0.9747327566146852,googlenet
CWT,Car,plasma,0.7833333611488342,googlenet
CWT,Haptics,plasma,0.4772727191448211,googlenet
CWT,DistalPhalanxOutlineAgeGroup,plasma,0.9928057789802552,googlenet
CWT,Strawberry,plasma,0.9945945739746094,googlenet
CWT,ECG200,plasma,1.0,googlenet
CWT,FiftyWords,plasma,0.7868131995201111,googlenet
CWT,AllGestureWiimoteY,plasma,0.5942857265472412,googlenet
CWT,GestureMidAirD3,plasma,0.2615384757518768,googlenet
CWT,Ham,plasma,0.6761904954910278,googlenet
CWT,SwedishLeaf,plasma,0.9616000056266784,googlenet
CWT,DodgerLoopDay,plasma,0.512499988079071,googlenet
CWT,PigCVP,plasma,0.081730768084526,googlenet
CWT,ShakeGestureWiimoteZ,plasma,0.7799999713897705,googlenet
CWT,MiddlePhalanxOutlineCorrect,plasma,1.0,googlenet
CWT,DistalPhalanxTW,plasma,0.9064748287200928,googlenet
CWT,WordSynonyms,plasma,0.6645768284797668,googlenet
CWT,TwoLeadECG,plasma,0.985952615737915,googlenet
CWT,SemgHandSubjectCh2,plasma,0.8177777528762817,googlenet
CWT,BME,plasma,0.8999999761581421,googlenet
CWT,MiddlePhalanxOutlineAgeGroup,plasma,1.0,googlenet
CWT,Trace,plasma,1.0,googlenet
CWT,InlineSkate,plasma,0.3145454525947571,googlenet
CWT,Symbols,plasma,0.8753768801689148,googlenet
CWT,GestureMidAirD2,plasma,0.5461538434028625,googlenet
CWT,SonyAIBORobotSurface2,plasma,0.854144811630249,googlenet
CWT,Earthquakes,plasma,0.6258992552757263,googlenet
CWT,ProximalPhalanxOutlineCorrect,plasma,1.0,googlenet
CWT,Rock,plasma,0.6200000047683716,googlenet
CWT,OSULeaf,plasma,0.5413222908973694,googlenet
CWT,ECGFiveDays,plasma,0.9442508816719056,googlenet
CWT,CricketX,plasma,0.6974359154701233,googlenet
CWT,ACSF1,plasma,0.7099999785423279,googlenet
CWT,Chinatown,plasma,0.9620991349220276,googlenet
CWT,CricketZ,plasma,0.7205128073692322,googlenet
CWT,ToeSegmentation2,plasma,0.8846153616905212,googlenet
CWT,PigAirwayPressure,plasma,0.0961538478732109,googlenet
CWT,Herring,plasma,0.5625,googlenet
CWT,PigArtPressure,plasma,0.1105769202113151,googlenet
CWT,PLAID,plasma,0.7392923831939697,googlenet
CWT,MiddlePhalanxTW,plasma,0.9870129823684692,googlenet
CWT,BeetleFly,plasma,0.699999988079071,googlenet
CWT,DistalPhalanxOutlineCorrect,plasma,1.0,googlenet
CWT,EOGVerticalSignal,plasma,0.4088397920131683,googlenet
CWT,SmoothSubspace,plasma,0.9800000190734864,googlenet
CWT,SmallKitchenAppliances,plasma,0.7413333058357239,googlenet
CWT,GunPointMaleVersusFemale,plasma,0.9873417615890504,googlenet
CWT,DodgerLoopWeekend,plasma,0.9637681245803832,googlenet
CWT,Adiac,plasma,0.9028133153915404,googlenet
CWT,SonyAIBORobotSurface1,plasma,0.7670549154281616,googlenet
CWT,CricketY,plasma,0.699999988079071,googlenet
CWT,Wine,plasma,1.0,googlenet
CWT,PickupGestureWiimoteZ,plasma,0.7200000286102295,googlenet
CWT,GunPointOldVersusYoung,plasma,0.9682539701461792,googlenet
CWT,Fungi,plasma,0.774193525314331,googlenet
CWT,ShapesAll,plasma,0.82833331823349,googlenet
CWT,UMD,plasma,0.875,googlenet
CWT,GunPoint,plasma,0.9666666388511658,googlenet
CWT,DiatomSizeReduction,plasma,0.957516312599182,googlenet
CWT,GesturePebbleZ1,plasma,0.8779069781303406,googlenet
CWT,ToeSegmentation1,plasma,0.8728070259094238,googlenet
CWT,RefrigerationDevices,plasma,0.4853333234786987,googlenet
CWT,PowerCons,plasma,0.9333333373069764,googlenet
CWT,WormsTwoClass,plasma,0.6883116960525513,googlenet
CWT,Worms,plasma,0.5714285969734192,googlenet
CWT,ScreenType,plasma,0.4266666769981384,googlenet
CWT,Fish,plasma,0.8857142925262451,googlenet
CWT,Lightning7,plasma,0.8767123222351074,googlenet
CWT,AllGestureWiimoteX,plasma,0.6385714411735535,googlenet
CWT,DodgerLoopGame,plasma,0.8913043737411499,googlenet
CWT,HouseTwenty,plasma,0.848739504814148,googlenet
CWT,ShapeletSim,plasma,0.5777778029441833,googlenet
CWT,MedicalImages,plasma,0.7947368621826172,googlenet
CWT,Meat,plasma,0.9333333373069764,googlenet
CWT,ArrowHead,plasma,0.7428571581840515,googlenet
CWT,Computers,plasma,0.5519999861717224,googlenet
CWT,Coffee,plasma,0.9642857313156128,googlenet
CWT,Lightning2,plasma,1.0,googlenet
CWT,GesturePebbleZ2,plasma,0.8291139006614685,googlenet
CWT,EOGHorizontalSignal,plasma,0.4116021990776062,googlenet
CWT,FreezerSmallTrain,plasma,0.6835087537765503,googlenet
CWT,CBF,plasma,0.9977777600288392,googlenet
CWT,LargeKitchenAppliances,plasma,0.6106666922569275,googlenet
CWT,GunPointAgeSpan,plasma,0.9651898741722108,googlenet
CWT,SyntheticControl,plasma,0.9900000095367432,googlenet
CWT,InsectEPGSmallTrain,plasma,0.8112449645996094,googlenet
CWT,SemgHandMovementCh2,plasma,0.5777778029441833,googlenet
MTF,FaceFour,plasma,0.4318181872367859,googlenet
MTF,BirdChicken,plasma,0.6499999761581421,googlenet
MTF,ProximalPhalanxTW,plasma,0.785365879535675,googlenet
MTF,CinCECGTorso,plasma,0.5637680888175964,googlenet
MTF,Beef,plasma,0.5333333611488342,googlenet
MTF,EthanolLevel,plasma,0.4779999852180481,googlenet
MTF,MoteStrain,plasma,0.8362619876861572,googlenet
MTF,GestureMidAirD1,plasma,0.4384615421295166,googlenet
MTF,OliveOil,plasma,0.800000011920929,googlenet
MTF,ProximalPhalanxOutlineAgeGroup,plasma,0.9170731902122498,googlenet
MTF,SemgHandGenderCh2,plasma,0.6583333611488342,googlenet
MTF,Plane,plasma,0.9809523820877076,googlenet
MTF,AllGestureWiimoteZ,plasma,0.2528571486473083,googlenet
MTF,ItalyPowerDemand,plasma,0.8581146597862244,googlenet
MTF,Car,plasma,0.4333333373069763,googlenet
MTF,Haptics,plasma,0.3766233623027801,googlenet
MTF,DistalPhalanxOutlineAgeGroup,plasma,0.7482014298439026,googlenet
MTF,Strawberry,plasma,0.9486486315727234,googlenet
MTF,ECG200,plasma,1.0,googlenet
MTF,FiftyWords,plasma,0.4549450576305389,googlenet
MTF,AllGestureWiimoteY,plasma,0.2057142853736877,googlenet
MTF,GestureMidAirD3,plasma,0.2461538463830948,googlenet
MTF,Ham,plasma,0.4952380955219269,googlenet
MTF,SwedishLeaf,plasma,0.7215999960899353,googlenet
MTF,DodgerLoopDay,plasma,0.4375,googlenet
MTF,PigCVP,plasma,0.0528846159577369,googlenet
MTF,ShakeGestureWiimoteZ,plasma,0.6399999856948853,googlenet
MTF,MiddlePhalanxOutlineCorrect,plasma,0.993127167224884,googlenet
MTF,DistalPhalanxTW,plasma,0.6618704795837402,googlenet
MTF,WordSynonyms,plasma,0.4028213024139404,googlenet
MTF,TwoLeadECG,plasma,0.8103599548339844,googlenet
MTF,SemgHandSubjectCh2,plasma,0.5600000023841858,googlenet
MTF,BME,plasma,0.9333333373069764,googlenet
MTF,MiddlePhalanxOutlineAgeGroup,plasma,0.6558441519737244,googlenet
MTF,Trace,plasma,0.8100000023841858,googlenet
MTF,InlineSkate,plasma,0.2854545414447784,googlenet
MTF,Symbols,plasma,0.8783919811248779,googlenet
MTF,GestureMidAirD2,plasma,0.4076923131942749,googlenet
MTF,SonyAIBORobotSurface2,plasma,0.740818440914154,googlenet
MTF,Earthquakes,plasma,0.7194244861602783,googlenet
MTF,ProximalPhalanxOutlineCorrect,plasma,0.9896907210350036,googlenet
MTF,Rock,plasma,0.5799999833106995,googlenet
MTF,OSULeaf,plasma,0.5826446413993835,googlenet
MTF,ECGFiveDays,plasma,0.8222996592521667,googlenet
MTF,CricketX,plasma,0.3948718011379242,googlenet
MTF,ACSF1,plasma,0.2599999904632568,googlenet
MTF,Chinatown,plasma,0.8950437307357788,googlenet
MTF,CricketZ,plasma,0.3948718011379242,googlenet
MTF,ToeSegmentation2,plasma,0.6846153736114502,googlenet
MTF,PigAirwayPressure,plasma,0.091346152126789,googlenet
MTF,Herring,plasma,0.609375,googlenet
MTF,PigArtPressure,plasma,0.1634615361690521,googlenet
MTF,PLAID,plasma,0.4432029724121094,googlenet
MTF,MiddlePhalanxTW,plasma,0.5064935088157654,googlenet
MTF,BeetleFly,plasma,0.75,googlenet
MTF,DistalPhalanxOutlineCorrect,plasma,0.95652174949646,googlenet
MTF,EOGVerticalSignal,plasma,0.1243093907833099,googlenet
MTF,SmoothSubspace,plasma,0.54666668176651,googlenet
MTF,SmallKitchenAppliances,plasma,0.690666675567627,googlenet
MTF,GunPointMaleVersusFemale,plasma,0.9588607549667358,googlenet
MTF,DodgerLoopWeekend,plasma,0.93478262424469,googlenet
MTF,Adiac,plasma,0.1662404090166092,googlenet
MTF,SonyAIBORobotSurface1,plasma,0.6655573844909668,googlenet
MTF,CricketY,plasma,0.4025641083717346,googlenet
MTF,Wine,plasma,0.8518518805503845,googlenet
MTF,PickupGestureWiimoteZ,plasma,0.5400000214576721,googlenet
MTF,GunPointOldVersusYoung,plasma,0.8952381014823914,googlenet
MTF,Fungi,plasma,0.3870967626571655,googlenet
MTF,ShapesAll,plasma,0.5716666579246521,googlenet
MTF,UMD,plasma,0.6527777910232544,googlenet
MTF,GunPoint,plasma,0.9200000166893004,googlenet
MTF,DiatomSizeReduction,plasma,0.4607843160629272,googlenet
MTF,GesturePebbleZ1,plasma,0.7558139562606812,googlenet
MTF,ToeSegmentation1,plasma,0.7149122953414917,googlenet
MTF,RefrigerationDevices,plasma,0.4799999892711639,googlenet
MTF,PowerCons,plasma,0.8777777552604675,googlenet
MTF,WormsTwoClass,plasma,0.7142857313156128,googlenet
MTF,Worms,plasma,0.5844155550003052,googlenet
MTF,ScreenType,plasma,0.445333331823349,googlenet
MTF,Fish,plasma,0.6571428775787354,googlenet
MTF,Lightning7,plasma,0.5479452013969421,googlenet
MTF,AllGestureWiimoteX,plasma,0.2357142865657806,googlenet
MTF,DodgerLoopGame,plasma,0.6449275612831116,googlenet
MTF,HouseTwenty,plasma,0.7310924530029297,googlenet
MTF,ShapeletSim,plasma,0.6388888955116272,googlenet
MTF,MedicalImages,plasma,0.6105263233184814,googlenet
MTF,Meat,plasma,0.8333333134651184,googlenet
MTF,ArrowHead,plasma,0.7200000286102295,googlenet
MTF,Computers,plasma,0.6000000238418579,googlenet
MTF,Coffee,plasma,0.9285714030265808,googlenet
MTF,Lightning2,plasma,1.0,googlenet
MTF,GesturePebbleZ2,plasma,0.7215189933776855,googlenet
MTF,EOGHorizontalSignal,plasma,0.1767955869436264,googlenet
MTF,FreezerSmallTrain,plasma,0.8189473748207092,googlenet
MTF,CBF,plasma,0.9111111164093018,googlenet
MTF,LargeKitchenAppliances,plasma,0.4773333370685577,googlenet
MTF,GunPointAgeSpan,plasma,0.9208860993385316,googlenet
MTF,SyntheticControl,plasma,0.9300000071525574,googlenet
MTF,InsectEPGSmallTrain,plasma,0.6224899888038635,googlenet
MTF,SemgHandMovementCh2,plasma,0.324444442987442,googlenet
RP,FaceFour,plasma,0.6477272510528564,googlenet
RP,BirdChicken,plasma,0.75,googlenet
RP,ProximalPhalanxTW,plasma,0.990243911743164,googlenet
RP,CinCECGTorso,plasma,0.7326086759567261,googlenet
RP,Beef,plasma,0.800000011920929,googlenet
RP,EthanolLevel,plasma,0.843999981880188,googlenet
RP,MoteStrain,plasma,0.7563897967338562,googlenet
RP,GestureMidAirD1,plasma,0.4692307710647583,googlenet
RP,OliveOil,plasma,0.9666666388511658,googlenet
RP,ProximalPhalanxOutlineAgeGroup,plasma,0.9756097793579102,googlenet
RP,SemgHandGenderCh2,plasma,0.6933333277702332,googlenet
RP,Plane,plasma,1.0,googlenet
RP,AllGestureWiimoteZ,plasma,0.5157142877578735,googlenet
RP,ItalyPowerDemand,plasma,0.950437307357788,googlenet
RP,Car,plasma,0.8500000238418579,googlenet
RP,Haptics,plasma,0.5422077775001526,googlenet
RP,DistalPhalanxOutlineAgeGroup,plasma,0.9208633303642272,googlenet
RP,Strawberry,plasma,0.9351351261138916,googlenet
RP,ECG200,plasma,1.0,googlenet
RP,FiftyWords,plasma,0.7098901271820068,googlenet
RP,AllGestureWiimoteY,plasma,0.3142857253551483,googlenet
RP,GestureMidAirD3,plasma,0.2923077046871185,googlenet
RP,Ham,plasma,0.7142857313156128,googlenet
RP,SwedishLeaf,plasma,0.9760000109672546,googlenet
RP,DodgerLoopDay,plasma,0.3125,googlenet
RP,PigCVP,plasma,0.2740384638309479,googlenet
RP,ShakeGestureWiimoteZ,plasma,0.5400000214576721,googlenet
RP,MiddlePhalanxOutlineCorrect,plasma,0.975944995880127,googlenet
