MTF,ProximalPhalanxOutlineAgeGroup,binary,0.08292683213949203
MTF,ItalyPowerDemand,binary,0.7745383977890015
MTF,ItalyPowerDemand,binary,0.49854227900505066
MTF,HouseTwenty,binary,0.8067227005958557
MTF,HouseTwenty,binary,0.42016807198524475
MTF,MiddlePhalanxOutlineAgeGroup,binary,0.6948052048683167
MTF,MiddlePhalanxOutlineAgeGroup,binary,0.5714285969734192
MTF,Ham,binary,0.6285714507102966
MTF,Ham,binary,0.48571428656578064
MTF,ACSF1,binary,0.23999999463558197
MTF,ACSF1,binary,0.10000000149011612
MTF,AllGestureWiimoteZ,binary,0.26571428775787354
MTF,AllGestureWiimoteZ,binary,0.10000000149011612
MTF,GestureMidAirD2,binary,0.4000000059604645
MTF,GestureMidAirD2,binary,0.03846153989434242
MTF,RefrigerationDevices,binary,0.5360000133514404
MTF,RefrigerationDevices,binary,0.3333333432674408
MTF,Beef,binary,0.6333333253860474
MTF,Beef,binary,0.20000000298023224
MTF,ProximalPhalanxOutlineCorrect,binary,0.6838487982749939
MTF,ProximalPhalanxOutlineCorrect,binary,0.6838487982749939
MTF,GesturePebbleZ2,binary,0.8607594966888428
MTF,GesturePebbleZ2,binary,0.1835443079471588
MTF,InsectEPGSmallTrain,binary,0.7108433842658997
MTF,InsectEPGSmallTrain,binary,0.35742971301078796
MTF,MoteStrain,binary,0.8266773223876953
MTF,MoteStrain,binary,0.4608626067638397
MTF,SemgHandMovementCh2,binary,0.23999999463558197
MTF,SemgHandMovementCh2,binary,0.1666666716337204
MTF,BME,binary,0.6600000262260437
MTF,BME,binary,0.3333333432674408
MTF,SmallKitchenAppliances,binary,0.6666666865348816
MTF,SmallKitchenAppliances,binary,0.3333333432674408
MTF,GestureMidAirD3,binary,0.23846153914928436
MTF,GestureMidAirD3,binary,0.03846153989434242
MTF,MiddlePhalanxOutlineCorrect,binary,0.5704467296600342
MTF,MiddlePhalanxOutlineCorrect,binary,0.4295532703399658
MTF,PigArtPressure,binary,0.028846153989434242
MTF,PigArtPressure,binary,0.01923076994717121
MTF,PigCVP,binary,0.024038461968302727
MTF,PigCVP,binary,0.01923076994717121
MTF,PowerCons,binary,0.8166666626930237
MTF,PowerCons,binary,0.5
MTF,CBF,binary,0.6677777767181396
MTF,CBF,binary,0.3311111032962799
MTF,Car,binary,0.800000011920929
MTF,Car,binary,0.23333333432674408
MTF,DodgerLoopDay,binary,0.30000001192092896
MTF,DodgerLoopDay,binary,0.125
MTF,AllGestureWiimoteX,binary,0.31285715103149414
MTF,AllGestureWiimoteX,binary,0.10000000149011612
MTF,EthanolLevel,binary,0.2879999876022339
MTF,EthanolLevel,binary,0.24799999594688416
MTF,SemgHandGenderCh2,binary,0.5416666865348816
MTF,SemgHandGenderCh2,binary,0.3499999940395355
MTF,MedicalImages,binary,0.503947377204895
MTF,MedicalImages,binary,0.07894736528396606
MTF,Worms,binary,0.5324675440788269
MTF,Worms,binary,0.4285714328289032
MTF,Earthquakes,binary,0.7482014298439026
MTF,Earthquakes,binary,0.7482014298439026
MTF,Adiac,binary,0.06905370950698853
MTF,Adiac,binary,0.02557544782757759
MTF,Fish,binary,0.6800000071525574
MTF,Fish,binary,0.1428571492433548
MTF,OSULeaf,binary,0.6404958963394165
MTF,OSULeaf,binary,0.1818181872367859
MTF,UMD,binary,0.6180555820465088
MTF,UMD,binary,0.3333333432674408
MTF,PickupGestureWiimoteZ,binary,0.5400000214576721
MTF,PickupGestureWiimoteZ,binary,0.10000000149011612
MTF,AllGestureWiimoteY,binary,0.23571428656578064
MTF,AllGestureWiimoteY,binary,0.10000000149011612
MTF,DistalPhalanxTW,binary,0.5827338099479675
MTF,DistalPhalanxTW,binary,0.30215826630592346
MTF,ToeSegmentation1,binary,0.7236841917037964
MTF,ToeSegmentation1,binary,0.4736842215061188
MTF,Meat,binary,0.8333333134651184
MTF,Meat,binary,0.3333333432674408
MTF,ShakeGestureWiimoteZ,binary,0.7400000095367432
MTF,ShakeGestureWiimoteZ,binary,0.10000000149011612
MTF,Symbols,binary,0.921608030796051
MTF,Symbols,binary,0.17386934161186218
MTF,PLAID,binary,0.34823089838027954
MTF,PLAID,binary,0.16201117634773254
MTF,Computers,binary,0.6600000262260437
MTF,Computers,binary,0.5
MTF,DodgerLoopGame,binary,0.5942028760910034
MTF,DodgerLoopGame,binary,0.52173912525177
MTF,ShapesAll,binary,0.22833333909511566
MTF,ShapesAll,binary,0.01666666753590107
MTF,DiatomSizeReduction,binary,0.9052287340164185
MTF,DiatomSizeReduction,binary,0.28431373834609985
MTF,SyntheticControl,binary,0.4833333194255829
MTF,SyntheticControl,binary,0.1666666716337204
MTF,SmoothSubspace,binary,0.4866666793823242
MTF,SmoothSubspace,binary,0.3333333432674408
MTF,BeetleFly,binary,0.6499999761581421
MTF,BeetleFly,binary,0.5
MTF,CricketZ,binary,0.14615385234355927
MTF,CricketZ,binary,0.07179487496614456
MTF,FreezerSmallTrain,binary,0.6863157749176025
MTF,FreezerSmallTrain,binary,0.5
MTF,GunPointOldVersusYoung,binary,0.9269841313362122
MTF,GunPointOldVersusYoung,binary,0.523809552192688
RP,Fungi,binary,0.9247311949729919
RP,Fungi,binary,0.037634409964084625
RP,CricketX,binary,0.5948718190193176
RP,CricketX,binary,0.08717948943376541
RP,ECGFiveDays,binary,0.9790940880775452
RP,ECGFiveDays,binary,0.49709638953208923
RP,FiftyWords,binary,0.694505512714386
RP,FiftyWords,binary,0.0923076942563057
RP,Haptics,binary,0.5162337422370911
RP,Haptics,binary,0.19155843555927277
RP,Wine,binary,0.7407407164573669
RP,Wine,binary,0.5
RP,GunPoint,binary,0.9200000166893005
RP,GunPoint,binary,0.4933333396911621
RP,PigAirwayPressure,binary,0.06730769574642181
RP,PigAirwayPressure,binary,0.01923076994717121
RP,WormsTwoClass,binary,0.701298713684082
RP,WormsTwoClass,binary,0.5714285969734192
RP,DistalPhalanxOutlineAgeGroup,binary,0.9208633303642273
RP,DistalPhalanxOutlineAgeGroup,binary,0.42446044087409973
RP,SonyAIBORobotSurface1,binary,0.7903494238853455
RP,SonyAIBORobotSurface1,binary,0.4292845129966736
RP,SemgHandSubjectCh2,binary,0.5911111235618591
RP,SemgHandSubjectCh2,binary,0.20000000298023224
RP,DodgerLoopWeekend,binary,0.9710144996643066
